id,user_id,event_id,session_id,check_in_time,qr_token
967d9f3c-42ad-44f6-a33a-4b2e63f67a42,b6a4eee0-af07-42c7-a4a1-0f1b8990de68,cc09b50f-b2f4-469e-b259-ccf6ecb69a71,,2026-03-02 15:19:22.053,qr_032b24a0
0d0de5f0-3ccd-4e4e-b496-608e301626fc,d93d3174-edb5-47e5-a666-4760c8ae0feb,0cb1256f-a596-4972-9538-58c4d7998883,,2026-03-08 15:19:22.054,qr_57422085
736df5d4-dbe7-4aab-89c9-baf323447e8a,d4326384-2a6d-449c-b9a9-d8ba4a6bd781,273915ba-cb64-45ea-8921-f1a49234eb3e,,2026-02-26 15:19:22.054,qr_df7bd05b
903beb94-b898-4847-9c68-6032a7122d7e,a203669c-7093-4f11-a613-0eca13d0958f,eba557ce-e134-4eab-b7e4-dec55e027c6b,,2026-03-12 15:19:22.055,qr_a0853d27
d0217a8f-8d1e-4d10-9598-825e2cd836cf,10eed5ff-8933-404e-aadb-5864f036e0ea,3e022a2a-06fe-4cfc-a1b5-af39afbc799b,,2026-03-05 15:19:22.056,qr_a38ac077
a389ea4f-8a55-4fa4-805f-c3b5de90c3ae,b5ed048e-87ea-4e0e-b843-70a8c3800821,0cb1256f-a596-4972-9538-58c4d7998883,,2026-03-12 15:19:22.057,qr_adb93723
82fd1c32-6009-4960-984e-b1755bed4d6e,7bb8482a-941c-4fd3-ba41-cca1c440a836,9009c29d-cd16-4a41-8ca4-87e78cabe5b4,,2026-03-08 15:19:22.057,qr_41e72b27
e0cc6374-c2b4-40c9-a744-95176edb87cd,0422ae3e-ed16-4148-bfb9-923969f0bcd6,b1ec34d9-b435-41d5-859f-0d3786111920,,2026-03-06 15:19:22.058,qr_b3fabf0f
0cfa34d4-f77d-4b1b-be98-10a53345b5c3,2de5ebdf-3cc8-4789-ba23-39749abc265a,7b878734-1d4a-4fa9-bd7a-77c3180bf45a,,2026-03-12 15:19:22.059,qr_a0fa4056
192cd128-c3c6-4954-b33e-290129e74b9c,1c6992ed-af51-4232-998b-23c8e70b652c,3e022a2a-06fe-4cfc-a1b5-af39afbc799b,,2026-03-16 15:19:22.060,qr_25cfc854
1f9f81d7-14b3-4ed2-94f5-96d47123ff33,be351f36-e076-4db6-a66e-2b2c4b249567,d5dfcb90-4f5c-4ce0-9225-e0ce92aea046,,2026-02-27 15:19:22.060,qr_9a9cc2e7
fc7db655-0d97-48a6-92d3-73ef1e2ead45,eebf0298-9f3f-42bd-a1ef-02207c69ab72,bf940740-0ebd-4a03-80ec-1067a0607b7e,,2026-03-16 15:19:22.061,qr_bca274fd
2c4e0cc8-b606-4910-a348-82dc7c4d87bc,6221c0e0-95ee-4508-9e61-519f6d8756e9,17421e06-2d29-46bf-b4cc-96fdd85e0723,,2026-02-22 15:19:22.062,qr_a3d1c473
784ef050-3ec6-467c-b41f-9e0f1e9184ed,a7f2d0e4-33af-48ec-867e-76744570364b,f01f72af-b8b9-4307-8d0d-ab4268c4eeac,,2026-03-15 15:19:22.063,qr_85a74c2e
24fe6be6-b297-4c42-8320-7c5743b843aa,0eb813bd-3187-4f0c-9b28-012709bdd46c,f3fa6d13-f146-4a6f-bca9-c8aaacb7c180,,2026-03-10 15:19:22.063,qr_6d6c7758
7bc4c377-c2df-48a8-86c4-03e979d77e01,5db7d277-984a-486a-8b2c-9b5948345a6d,90ec8d7a-0a80-4ec0-8221-29c4bed09b78,,2026-02-26 15:19:22.064,qr_0e99fd89
96e0f9ed-6df5-49fa-bc06-38ed3c82c6cd,15d57ad2-e066-4213-b0b4-c467cf783f82,c477818f-9cc3-47b7-9a8e-f596f39db643,,2026-02-26 15:19:22.065,qr_be7692ec
8df26a5a-2c37-4cf6-913c-46d4bc0bf901,1713704d-bca8-4eef-bfe3-26e07ab2b811,f01f72af-b8b9-4307-8d0d-ab4268c4eeac,,2026-03-18 15:19:22.065,qr_a511fab8
dd38eb73-a238-4eb6-a8d7-e5bd1484ee78,fed73d8e-35f7-4d6b-bb34-2d886dc08287,eb2d4d28-07e0-4e07-9d91-0a1969555ae9,,2026-03-06 15:19:22.066,qr_31b35a5a
0fa32a40-00c8-4720-85f0-7ef056e391c1,88d0cb02-6bcb-4a1d-a8f3-497be5527524,ebfcf253-670a-4ee8-a549-32498bdca5ff,,2026-02-23 15:19:22.067,qr_8eec5626
bf1dee67-2f64-4c67-b5da-9a041d61b9e8,fed73d8e-35f7-4d6b-bb34-2d886dc08287,9009c29d-cd16-4a41-8ca4-87e78cabe5b4,,2026-02-28 15:19:22.068,qr_7187a4be
3d391fe9-ea1e-4783-8f5c-605df889f75a,d4326384-2a6d-449c-b9a9-d8ba4a6bd781,a418507d-2dda-4574-b28f-a7944c7b99fe,,2026-03-18 15:19:22.068,qr_03defed4
8968a677-7ba1-46d4-bc49-092f21ad0f9a,6c752522-2c72-4ddb-92ad-62255221e64a,d45ccda3-7a54-4539-9841-03584afff27f,,2026-02-23 15:19:22.069,qr_5a0fc50d
0a5a8f11-0044-4fdd-91dd-502aea5ada51,3e9d43b0-6ccf-4d07-b4b6-d8ebe0641a77,8ae1627b-fab3-402f-813a-1ba81dfee355,,2026-03-11 15:19:22.070,qr_ee9a350a
1c4c1a8b-b34f-4b51-aa4d-46f32d2dbdc4,277e987b-a059-4dec-af1f-ba96e3c6a85a,db5552dd-91c6-49c0-bdbb-a6ad72fe9967,,2026-03-07 15:19:22.071,qr_b5a9cb0b
e8f74280-0ac6-4fd5-b758-8ab2e7f30c62,43a0fe9d-2407-4be8-94db-299355410786,7b878734-1d4a-4fa9-bd7a-77c3180bf45a,,2026-03-12 15:19:22.072,qr_5de07152
51a98579-37a8-4582-9aa5-dafa62b64e7a,b5dc73f3-d386-47b1-af5d-75e80b4e8ab7,f01f72af-b8b9-4307-8d0d-ab4268c4eeac,,2026-03-12 15:19:22.073,qr_bb33e990
b0a31d31-fe7e-42ec-8649-c6ec5996c719,ef0ee256-9549-4d63-8087-6c16081bd5e6,4fa771ca-11d2-4a7d-830a-809082703291,,2026-02-23 15:19:22.074,qr_488af1f8
db5b4cb9-d006-4c41-8448-74435d4ea2a0,c73880b0-8c40-4b5c-aae9-8d81004c8326,d6413f44-7949-4eca-9f13-1ad1e6b8395d,,2026-03-04 15:19:22.074,qr_bd491c3d
a3a9a183-f426-48db-8e98-f6d63b5fd4b6,10eed5ff-8933-404e-aadb-5864f036e0ea,f3fa6d13-f146-4a6f-bca9-c8aaacb7c180,,2026-03-10 15:19:22.075,qr_5b93c658
050b3d6f-3c6a-4063-9787-cec2d97e9c57,7a3a9c11-6e7c-4787-bf8f-12e304cfe23d,f907683b-b38f-46bd-a7a8-7afd898246fa,,2026-02-21 15:19:22.076,qr_5689554f
46df090b-1950-4198-95a8-c2882fe26269,0eb813bd-3187-4f0c-9b28-012709bdd46c,d6413f44-7949-4eca-9f13-1ad1e6b8395d,,2026-03-05 15:19:22.077,qr_97b9af3e
d305b4b9-f0e1-4351-a807-f98efb7eed6f,d7ce9a4e-ab23-4058-9ed7-04f8a8377e0d,f3fa6d13-f146-4a6f-bca9-c8aaacb7c180,,2026-03-18 15:19:22.077,qr_6e73d349
afdf861b-cad0-4f9c-9e57-374058658878,43e96969-a200-4848-ab8c-e33011b79aea,a418507d-2dda-4574-b28f-a7944c7b99fe,,2026-02-23 15:19:22.078,qr_1c11d963
1c085733-6a44-4f8a-8364-279c377844f6,cb2888ed-5460-4728-8b91-ed750b2268b5,8ae1627b-fab3-402f-813a-1ba81dfee355,,2026-03-11 15:19:22.078,qr_e839fa3e
c36278fa-9d14-4e36-8263-486935f30074,3189a985-4b72-42f8-b615-cd01c585ca88,7b878734-1d4a-4fa9-bd7a-77c3180bf45a,,2026-03-17 15:19:22.079,qr_e5bc2523
83e4df72-31e2-4c73-a6b3-136a72461c5f,43041815-e118-4049-a65c-928ce5079c0d,149dca0c-2d06-402a-a468-0d667c3f9728,,2026-02-25 15:19:22.080,qr_ef3b98f7
8acce06f-73e3-40d4-8b41-7cac43d43728,dac76df2-ffa2-457e-9a2d-424bcd283830,b2f30c04-b73c-4323-84be-b1c906a48557,,2026-02-19 15:19:22.080,qr_0246c9b9
8f19778a-21ea-47be-b4a3-8634a7544890,a7f2d0e4-33af-48ec-867e-76744570364b,8ab136db-af7e-4428-a861-1d9c21aad10e,,2026-03-08 15:19:22.081,qr_b461a76c
af33fa21-8d75-4204-a001-e8864d6f23de,b6a4eee0-af07-42c7-a4a1-0f1b8990de68,025164fb-b247-405d-a6ef-87432c7a883d,,2026-02-26 15:19:22.081,qr_1bde0360
d95da402-64b2-4da0-b7e7-83091b5c5434,4a3adbd6-19d6-4408-91ca-63119a4d4218,67cb0aa5-09e1-40b9-b140-bfca04307b59,,2026-02-19 15:19:22.082,qr_46ced6ed
11bf905c-923f-4032-a4e9-02e35d1cb04e,d7ce9a4e-ab23-4058-9ed7-04f8a8377e0d,d45ccda3-7a54-4539-9841-03584afff27f,,2026-03-12 15:19:22.083,qr_568960c6
7574e920-6660-4502-8097-017f91ef1934,2efa3ce3-3b7d-45a1-a621-4cd17a461aaa,8ae1627b-fab3-402f-813a-1ba81dfee355,,2026-03-14 15:19:22.083,qr_8f30a413
57c2fb57-d351-4ecd-a355-350ed1f0ed46,be6d4ef9-3e24-4aa6-9581-fdcf554bf0ac,eba557ce-e134-4eab-b7e4-dec55e027c6b,,2026-03-13 15:19:22.084,qr_50d004a5
b6ff4a81-07cd-4d04-a50c-dfc23514117f,4c40b937-f059-476c-ad8b-7720810c0e42,33f7bc74-721f-4500-b374-b89287ea1a83,,2026-02-20 15:19:22.085,qr_c4c7f8e4
2d7e1d5b-d4d7-486c-824e-f52921dc0f49,cb2888ed-5460-4728-8b91-ed750b2268b5,076677af-ae78-4f4d-a0a4-fed320324add,,2026-03-02 15:19:22.086,qr_2499a34b
2061b923-2f20-41ee-9b89-f8d5de3da5f3,c73880b0-8c40-4b5c-aae9-8d81004c8326,9cc8f230-8eb7-4baf-91aa-3476c5da3768,,2026-02-23 15:19:22.087,qr_20bfc2f9
5ba8d360-fe80-4bfb-a18d-08e862b0c7f6,5bc04554-35d1-466a-901e-bf6a4e02a811,076677af-ae78-4f4d-a0a4-fed320324add,,2026-03-13 15:19:22.088,qr_2bb7f51e
f7c27591-8eb4-4634-ae1f-627280ff91ce,4fac1881-cc71-495d-a004-d77eca388801,4fa771ca-11d2-4a7d-830a-809082703291,,2026-03-13 15:19:22.089,qr_a4d6e866
9add8ef9-285c-4378-a5ea-c1a5410da2d3,5a807382-4737-441b-9a14-a54fa18fd508,d6413f44-7949-4eca-9f13-1ad1e6b8395d,,2026-02-28 15:19:22.090,qr_1976f913
ed6660d6-c24d-47a4-9572-0bb55e5872b3,a9df9181-3721-4a32-819e-ae3cbd3707d2,90ec8d7a-0a80-4ec0-8221-29c4bed09b78,,2026-02-26 15:19:22.091,qr_9a537d52
19657868-0507-442f-9b2a-29a9b5a69cfd,eeabf25d-0b51-41f3-9790-3cde3dd052ce,025164fb-b247-405d-a6ef-87432c7a883d,,2026-02-19 15:19:22.091,qr_6e0e88d2
9df9cc9c-e4c8-4fd7-b41c-5d2ca2d0a052,7bb8482a-941c-4fd3-ba41-cca1c440a836,359761bb-19e4-4f0e-a4cd-760261b19dc5,,2026-03-07 15:19:22.092,qr_42a972e6
0c956a06-5c7c-43db-b70b-97830ed665cd,d86195b9-4233-4cc6-865e-cb5795b5c8a9,025164fb-b247-405d-a6ef-87432c7a883d,,2026-03-13 15:19:22.092,qr_a4a73a7f
576af3dc-16b9-4bfb-a602-4c55ebc04167,35a5a7a5-01cf-4c03-96fb-e04b29af61ac,93824d88-2df8-4304-9bb5-862d5a8e0548,,2026-03-05 15:19:22.093,qr_194e1b6a
6d6732e5-7179-4507-a681-53abdbe4a22f,ac238beb-9d9a-42f9-977c-7e968241ba59,d6413f44-7949-4eca-9f13-1ad1e6b8395d,,2026-02-23 15:19:22.093,qr_3d2ef11e
22c2219f-7140-41f7-8089-419d7dd89985,4fac1881-cc71-495d-a004-d77eca388801,d6413f44-7949-4eca-9f13-1ad1e6b8395d,,2026-03-14 15:19:22.094,qr_e4696d0c
9e546cc4-dc7c-497e-a940-8faf172f343c,7b9d52ce-df59-4754-b4c4-b7ba26d12dbc,18cd5b92-d2c7-44c4-be1e-ee76bddf90f7,,2026-03-06 15:19:22.095,qr_289497e5
33bf3bfb-01b7-492e-ba10-b0dc503aa48a,952f67ab-b948-48a4-8c56-abc73d5ef2d4,724764e7-ff07-470c-b57a-99c5236e77ee,,2026-03-16 15:19:22.095,qr_6e3beb2a
f6382dac-5ce4-4197-af78-4696507f5600,99624f39-44a6-4f50-82a1-86b4498ab5d6,d45ccda3-7a54-4539-9841-03584afff27f,,2026-03-14 15:19:22.095,qr_d9780e1f
f552ced9-4342-45bc-89e0-aa8ca1516536,7a3a9c11-6e7c-4787-bf8f-12e304cfe23d,58ceb069-d55a-487c-b080-855d993b7109,,2026-03-13 15:19:22.096,qr_01826eaf
4304a736-95c4-4705-ada3-fc02c242f16c,d7e099b1-1ca7-4dac-b107-08f3c7106a60,92b3025b-3929-4918-816a-5759ec61a5e9,,2026-03-04 15:19:22.096,qr_faebe466
99c3010c-a78f-43b4-8774-9024097ec06c,eeabf25d-0b51-41f3-9790-3cde3dd052ce,67cb0aa5-09e1-40b9-b140-bfca04307b59,,2026-03-09 15:19:22.097,qr_72d89d7a
efb2d876-e89c-493c-9ea0-e9868ec17f98,60cf6a4d-37a6-4c2d-b6cb-dfd8618e50d6,d45ccda3-7a54-4539-9841-03584afff27f,,2026-02-27 15:19:22.097,qr_4a6d6ad5
02e82a13-ad9f-4cef-812b-e93ce85557cc,2efa3ce3-3b7d-45a1-a621-4cd17a461aaa,eba557ce-e134-4eab-b7e4-dec55e027c6b,,2026-03-08 15:19:22.098,qr_fe23c554
98cfea98-0a4d-481a-a816-13065240961f,ac238beb-9d9a-42f9-977c-7e968241ba59,8ab136db-af7e-4428-a861-1d9c21aad10e,,2026-03-03 15:19:22.099,qr_a7b5e6d7
0080bf99-a832-417f-9681-0d464504e454,a91dac93-377c-48e1-97b0-4eb3b61e53a3,871cedb9-06fe-4175-a3fa-839a14c53219,,2026-02-17 15:19:22.099,qr_1790d5ea
ebe97c2e-9488-4c4f-bce2-e503e43f47a4,4c699e1a-e949-4914-a420-0b295837f783,cc09b50f-b2f4-469e-b259-ccf6ecb69a71,,2026-03-18 15:19:22.100,qr_8c938b5e
aefe5282-882e-4616-8ef9-6ce77275925d,dac76df2-ffa2-457e-9a2d-424bcd283830,f01f72af-b8b9-4307-8d0d-ab4268c4eeac,,2026-03-06 15:19:22.100,qr_930bdca1
7b5b27ae-c4dd-4b57-b197-d30ad035a7f1,00db2a26-ced6-4f6a-b1e6-d2f71c5d8316,b1ec34d9-b435-41d5-859f-0d3786111920,,2026-03-03 15:19:22.100,qr_b5bfc285
f83ea089-ffdf-4e11-8476-f54fd93b12fd,49594c00-b1d0-498a-b817-a7211fcb2f37,92b3025b-3929-4918-816a-5759ec61a5e9,,2026-02-28 15:19:22.101,qr_9fc617aa
e478debe-0588-4d64-9b8a-5eabe3b37d92,5bc04554-35d1-466a-901e-bf6a4e02a811,cc09b50f-b2f4-469e-b259-ccf6ecb69a71,,2026-02-18 15:19:22.101,qr_54f91168
517352c5-36fe-49c1-8a1a-0f2055c7c60c,60cf6a4d-37a6-4c2d-b6cb-dfd8618e50d6,d6413f44-7949-4eca-9f13-1ad1e6b8395d,,2026-02-17 15:19:22.102,qr_bcf65800
b7746920-73db-4960-90d3-80b3650ec005,efa4c015-3136-4a8c-9dcb-7986d2163674,9c4ee923-36d1-4822-85fd-73a19a69d869,,2026-02-17 15:19:22.102,qr_79c1dc35
21962b8d-61a5-4dbb-9199-f5d715a3e9aa,a91dac93-377c-48e1-97b0-4eb3b61e53a3,db5552dd-91c6-49c0-bdbb-a6ad72fe9967,,2026-03-12 15:19:22.103,qr_27d591de
afeff444-9b61-448a-aed5-8ae19f26c69e,dac76df2-ffa2-457e-9a2d-424bcd283830,a9bf4219-948f-4957-9e45-5e4949aaa023,,2026-02-24 15:19:22.103,qr_a20c53d3
17a7c903-484e-40b2-af64-214f0dbf7bae,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,428b7470-f951-4db9-8ed8-1bb45798c15b,,2026-02-24 15:19:22.104,qr_10d70a41
1ce9a195-50a8-42c9-a373-85d271579e99,d544ba73-9c39-40b8-96f0-dacf4c914d82,ace01c06-4677-40cd-bb1d-0ce2e8630fef,,2026-03-17 15:19:22.104,qr_89563af8
73d66113-e439-4efc-9028-3b48ab8c5666,2de5ebdf-3cc8-4789-ba23-39749abc265a,a9bf4219-948f-4957-9e45-5e4949aaa023,,2026-03-17 15:19:22.104,qr_249601ff
5fcdeafa-9529-4770-88de-aaedd040809b,6221c0e0-95ee-4508-9e61-519f6d8756e9,ab0a81d1-9e97-44f4-867c-411ba9799bbe,,2026-02-24 15:19:22.105,qr_da42ba5c
aa129534-2253-4e73-9849-3755b322f653,391f2161-61af-44d4-8dbf-77347ef93bd9,18cd5b92-d2c7-44c4-be1e-ee76bddf90f7,,2026-03-04 15:19:22.105,qr_b9c2e6ac
ad8802d8-3eb3-42c8-9df2-a8e05cae6156,08451ca8-2fb6-45a5-8029-f7df481edc36,9cc8f230-8eb7-4baf-91aa-3476c5da3768,,2026-03-11 15:19:22.106,qr_d424a6db
ee49f5f4-c3f2-4d25-9d8f-7d8b49a1d63a,9e9a9a25-204b-4c05-b378-252fb40a0f16,8ab136db-af7e-4428-a861-1d9c21aad10e,,2026-02-22 15:19:22.106,qr_d89259bd
7aeca03c-c18e-40d3-9145-da797b2694f3,4dc0f433-b40f-450f-ab5f-d6b81a23779b,d6413f44-7949-4eca-9f13-1ad1e6b8395d,,2026-02-24 15:19:22.107,qr_7ab175d8
e9505157-fa39-4b13-9f2c-1f0a56dc6c6c,a9df9181-3721-4a32-819e-ae3cbd3707d2,a9bf4219-948f-4957-9e45-5e4949aaa023,,2026-02-28 15:19:22.108,qr_122df656
dccae8da-0828-4fa5-9c3b-dbee9791dc9f,c029ea2d-2f55-4b11-8d50-7f9289803c42,428b7470-f951-4db9-8ed8-1bb45798c15b,,2026-02-17 15:19:22.108,qr_a08bccbe
42957acd-c9f7-46dc-8c48-7f9e25d99e33,c73880b0-8c40-4b5c-aae9-8d81004c8326,58ceb069-d55a-487c-b080-855d993b7109,,2026-03-05 15:19:22.109,qr_4b48598a
ba3604a5-993f-4d06-b833-c44b9b217a91,60cf6a4d-37a6-4c2d-b6cb-dfd8618e50d6,9c4ee923-36d1-4822-85fd-73a19a69d869,,2026-03-05 15:19:22.109,qr_753e7a7c
807ad042-956e-49ec-b20a-581d1d3dec37,e7b32a95-c19b-4788-aabf-76c71f1b1bf5,ebfcf253-670a-4ee8-a549-32498bdca5ff,,2026-03-09 15:19:22.110,qr_e0f5b4fa
54ac51db-ea7a-4dc3-8741-3b02cdebba0e,eebf0298-9f3f-42bd-a1ef-02207c69ab72,b2f30c04-b73c-4323-84be-b1c906a48557,,2026-03-01 15:19:22.110,qr_972a540c
17342be5-fa49-45a2-8e2c-30da4c8b4d99,0f1fbcba-a49d-4556-a38d-e89e2736f709,b1ec34d9-b435-41d5-859f-0d3786111920,,2026-03-09 15:19:22.110,qr_be18e954
95e98638-a1fb-4ea5-b19a-96848f43a59e,99624f39-44a6-4f50-82a1-86b4498ab5d6,92b3025b-3929-4918-816a-5759ec61a5e9,,2026-02-28 15:19:22.111,qr_be7424c7
dbea53b3-10ae-4a1b-9f08-8a964d228023,9e9a9a25-204b-4c05-b378-252fb40a0f16,9cc8f230-8eb7-4baf-91aa-3476c5da3768,,2026-03-14 15:19:22.111,qr_8d0a66d6
45ffc2d8-5b4b-4960-8b9e-83af4393d3be,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,149dca0c-2d06-402a-a468-0d667c3f9728,,2026-03-12 15:19:22.112,qr_a5edf554
33742597-6e0e-4040-b1d3-9fa6568319ae,9e9a9a25-204b-4c05-b378-252fb40a0f16,92b3025b-3929-4918-816a-5759ec61a5e9,,2026-03-09 15:19:22.112,qr_67b53dae
f9aa751d-54fc-415f-973b-40604132f6c5,4dac49cd-8b50-4478-bc29-4463456cc74f,9d6b03e7-6dd6-4592-9eeb-d9e3bd85567d,,2026-03-13 15:19:22.113,qr_f7fac34f
c1a81d5c-070e-4f6c-9c5e-d1f90aea484e,7b9d52ce-df59-4754-b4c4-b7ba26d12dbc,867f0884-1b6f-4505-90e9-9177f1fdcb17,,2026-03-16 15:19:22.114,qr_9d79ceac
fbbad583-9707-4539-9dce-5ad32131b1c3,d4326384-2a6d-449c-b9a9-d8ba4a6bd781,b2f30c04-b73c-4323-84be-b1c906a48557,,2026-03-05 15:19:22.114,qr_65337f0b
6f839378-dd51-4ed6-b81b-6039f5f72fab,f90791e3-62d3-4448-832c-58e6a9b762c2,428b7470-f951-4db9-8ed8-1bb45798c15b,,2026-03-07 15:19:22.115,qr_a2bbf87c
e3c77b61-56a7-4691-9358-c0e7f87b35ad,1713704d-bca8-4eef-bfe3-26e07ab2b811,149dca0c-2d06-402a-a468-0d667c3f9728,,2026-03-14 15:19:22.115,qr_2faa8df8
97f02852-419f-4fa7-9c48-34f57740c8a5,81f417cb-ce9d-4fa2-b08e-6f898e1edbeb,4fa771ca-11d2-4a7d-830a-809082703291,,2026-03-13 15:19:22.116,qr_ca87e949
3dee98a0-cc55-4a1c-9ce7-e91d892fc36b,3189a985-4b72-42f8-b615-cd01c585ca88,a9bf4219-948f-4957-9e45-5e4949aaa023,,2026-03-15 15:19:22.116,qr_9f979c25
cc6acb15-e088-443d-a6e7-f4c4a83b6423,43a0fe9d-2407-4be8-94db-299355410786,4fa771ca-11d2-4a7d-830a-809082703291,,2026-02-20 15:19:22.117,qr_c5846421
4b80b0a4-4bd1-4289-a198-d9bd2582036f,efa4c015-3136-4a8c-9dcb-7986d2163674,8ae1627b-fab3-402f-813a-1ba81dfee355,,2026-03-12 15:19:22.117,qr_3e98e0e2
2ff08d07-b6b3-4a19-8ad8-fd84410629b2,7bb8482a-941c-4fd3-ba41-cca1c440a836,6f381af7-99fb-4d73-907e-001929f58a62,,2026-03-13 15:19:22.118,qr_9bce3b4a
071d8b86-b976-484c-a8c6-72bf7aae0bca,5a807382-4737-441b-9a14-a54fa18fd508,58ceb069-d55a-487c-b080-855d993b7109,,2026-02-18 15:19:22.118,qr_35bdf53c
11cd1606-ca20-4533-ad97-4e9bdaea7de7,99624f39-44a6-4f50-82a1-86b4498ab5d6,9d6b03e7-6dd6-4592-9eeb-d9e3bd85567d,,2026-02-17 15:19:22.119,qr_778681c0
92864655-ddb2-4eb9-80e7-2c0a9a9168f6,aaa931c2-2d7d-4680-957f-46e3ccf2979a,93824d88-2df8-4304-9bb5-862d5a8e0548,,2026-03-09 15:19:22.119,qr_08c8458a
fb02f6ee-ab1d-4621-9d4a-7df9990aa74f,5a807382-4737-441b-9a14-a54fa18fd508,149dca0c-2d06-402a-a468-0d667c3f9728,,2026-03-15 15:19:22.120,qr_78183287
73563de3-48c9-4eac-8cfd-032ef2eb6c63,e7b32a95-c19b-4788-aabf-76c71f1b1bf5,076677af-ae78-4f4d-a0a4-fed320324add,,2026-03-08 15:19:22.120,qr_8f51cfaf
85b087eb-d257-4b2c-aaaf-32082bdd3db6,60cf6a4d-37a6-4c2d-b6cb-dfd8618e50d6,9d6b03e7-6dd6-4592-9eeb-d9e3bd85567d,,2026-03-11 15:19:22.120,qr_9f1f11c6
e3a48a8e-f761-47e0-8b7a-c1facddbe43a,3189a985-4b72-42f8-b615-cd01c585ca88,d6413f44-7949-4eca-9f13-1ad1e6b8395d,,2026-02-25 15:19:22.121,qr_568a19a9
98e2274b-e592-4ebb-9f21-b615487e20e6,1c6992ed-af51-4232-998b-23c8e70b652c,eba557ce-e134-4eab-b7e4-dec55e027c6b,,2026-03-10 15:19:22.121,qr_471c7f41
c6846140-76b4-41a6-9cb9-bcadbe192421,f1edb154-093c-41e3-91f6-c6ae72e63461,867f0884-1b6f-4505-90e9-9177f1fdcb17,,2026-02-28 15:19:22.122,qr_5b775d73
7b62f389-33f9-4807-9f44-399fcccc0c3c,3e760ba7-bdbf-475b-96de-909113eab75f,d6413f44-7949-4eca-9f13-1ad1e6b8395d,,2026-03-12 15:19:22.122,qr_4ce56333
82d635da-3df6-4839-a245-85a4900a0f4b,544f6cd5-5878-402f-9adf-570847a79696,9009c29d-cd16-4a41-8ca4-87e78cabe5b4,,2026-03-18 15:19:22.123,qr_601f944e
accf8518-9a2f-4aad-b25c-67e74242f028,e41e510f-147e-43cb-9ff9-a884822442c7,867f0884-1b6f-4505-90e9-9177f1fdcb17,,2026-03-02 15:19:22.123,qr_5b232be8
26ef0980-c5c2-486b-8498-c9d9fb53aa7b,0eb813bd-3187-4f0c-9b28-012709bdd46c,67cb0aa5-09e1-40b9-b140-bfca04307b59,,2026-03-08 15:19:22.124,qr_1d79c66e
3859f36a-7e61-4a0b-a380-5284fedce3c9,be6d4ef9-3e24-4aa6-9581-fdcf554bf0ac,db5552dd-91c6-49c0-bdbb-a6ad72fe9967,,2026-02-25 15:19:22.124,qr_ee0a52b2
774c0d53-b9f5-4039-bb18-417658163c26,9a294617-64a1-44ee-8aff-7bbec1b6d97e,6f381af7-99fb-4d73-907e-001929f58a62,,2026-03-17 15:19:22.125,qr_b2b3c266
0cf9e01c-1fcd-43ac-b65e-25a3422a617c,d93d3174-edb5-47e5-a666-4760c8ae0feb,db5552dd-91c6-49c0-bdbb-a6ad72fe9967,,2026-02-19 15:19:22.125,qr_b5ec0e33
96b35e45-5f53-4abd-b96d-536dcdacd66e,4dc0f433-b40f-450f-ab5f-d6b81a23779b,58ceb069-d55a-487c-b080-855d993b7109,,2026-02-27 15:19:22.126,qr_f02c2a82
6451060d-96a5-4159-bc63-f8a6ec8c4e25,7bb8482a-941c-4fd3-ba41-cca1c440a836,4fa771ca-11d2-4a7d-830a-809082703291,,2026-03-02 15:19:22.127,qr_aa21982f
444e2af7-bbe4-4008-afea-95766944f738,4dac49cd-8b50-4478-bc29-4463456cc74f,025164fb-b247-405d-a6ef-87432c7a883d,,2026-02-24 15:19:22.127,qr_eb2695d6
18d8f6df-5fba-46f0-abfe-e95ff3d4e396,050ee62b-b5ef-475c-ba3b-b3ccfc5d3938,ace01c06-4677-40cd-bb1d-0ce2e8630fef,,2026-03-04 15:19:22.128,qr_5f41441f
f79c5aa7-4d49-442b-a2ef-234567056c49,b5ce1893-7522-414b-ae10-6914691d340c,3e022a2a-06fe-4cfc-a1b5-af39afbc799b,,2026-03-05 15:19:22.128,qr_8008a769
54a5c75d-f455-4275-8f5a-996e4d2de557,eeabf25d-0b51-41f3-9790-3cde3dd052ce,f3fa6d13-f146-4a6f-bca9-c8aaacb7c180,,2026-02-26 15:19:22.129,qr_3d43c089
b3b3b7ad-cca9-47cf-a170-1882f29e5158,0422ae3e-ed16-4148-bfb9-923969f0bcd6,7b878734-1d4a-4fa9-bd7a-77c3180bf45a,,2026-03-07 15:19:22.129,qr_0911b553
c3d6b7fe-03f8-439f-9c6d-6b1044717a19,a3b2735e-8f22-4d93-bf4d-bb98f0cd9572,92b3025b-3929-4918-816a-5759ec61a5e9,,2026-03-03 15:19:22.130,qr_94954a04
34dced2b-fdc1-4767-9487-6ca02d0cfa28,874cceda-d069-4356-a666-dae3f04f8f0b,b2f30c04-b73c-4323-84be-b1c906a48557,,2026-02-27 15:19:22.130,qr_d8cf05aa
77688aec-fdde-442c-8fb3-767d83ab82f8,60055c90-72ab-406c-88e8-6ec240e43d64,eba557ce-e134-4eab-b7e4-dec55e027c6b,,2026-02-17 15:19:22.131,qr_d5216488
